time,value
2.2618258E+01,1.95996E+00
2.2618441E+01,1.87207E+00
2.2618625E+01,2.00879E+00
2.2618808E+01,2.02832E+00
2.2618991E+01,1.95020E+00
2.2619175E+01,1.96973E+00
2.2619358E+01,1.91113E+00
2.2619541E+01,1.97949E+00
2.2619725E+01,1.99902E+00
2.2619908E+01,1.95020E+00
2.2620091E+01,1.94043E+00
2.2620274E+01,1.99902E+00
2.2620458E+01,1.95020E+00
2.2620641E+01,2.01855E+00
2.2620824E+01,1.95020E+00
2.2621008E+01,1.97949E+00
2.2621191E+01,1.93066E+00
2.2621374E+01,1.96973E+00
2.2621558E+01,1.92090E+00
2.2621741E+01,1.89160E+00
2.2621924E+01,2.03809E+00
2.2622107E+01,1.86230E+00
2.2622291E+01,1.95996E+00
2.2622474E+01,1.94043E+00
2.2622657E+01,2.02832E+00
2.2622841E+01,1.98926E+00
2.2623024E+01,1.93066E+00
2.2623207E+01,1.90137E+00
2.2623391E+01,1.90137E+00
2.2623574E+01,1.94043E+00
2.2623757E+01,1.95020E+00
2.2623940E+01,1.95020E+00
2.2624124E+01,1.95020E+00
2.2624307E+01,2.02832E+00
2.2624490E+01,1.94043E+00
2.2624674E+01,1.93066E+00
2.2624857E+01,1.97949E+00
2.2625040E+01,1.97949E+00
2.2625224E+01,1.94043E+00
2.2625407E+01,1.97949E+00
2.2625590E+01,1.97949E+00
2.2625773E+01,1.96973E+00
2.2625957E+01,1.97949E+00
2.2626140E+01,1.95996E+00
2.2626323E+01,1.92090E+00
2.2626507E+01,2.01855E+00
2.2626690E+01,1.91113E+00
2.2626873E+01,1.93066E+00
2.2627057E+01,1.96973E+00
2.2627240E+01,1.92090E+00
2.2627423E+01,1.96973E+00
2.2627606E+01,1.89160E+00
2.2627790E+01,1.96973E+00
2.2627973E+01,1.93066E+00
2.2628156E+01,1.94043E+00
2.2628340E+01,1.89160E+00
2.2628523E+01,1.92090E+00
2.2628706E+01,1.92090E+00
2.2628890E+01,1.94043E+00
2.2629073E+01,1.96973E+00
2.2629256E+01,1.97949E+00
2.2629439E+01,1.95020E+00
2.2629623E+01,1.90137E+00
2.2629806E+01,1.93066E+00
2.2629989E+01,1.95020E+00
2.2630173E+01,1.91113E+00
2.2630356E+01,1.95996E+00
2.2630539E+01,1.95996E+00
2.2630723E+01,1.94043E+00
2.2630906E+01,1.85254E+00
2.2631089E+01,1.91113E+00
2.2631272E+01,1.90137E+00
2.2631456E+01,1.94043E+00
2.2631639E+01,1.94043E+00
2.2631822E+01,1.92090E+00
2.2632006E+01,1.96973E+00
2.2632189E+01,1.95996E+00
2.2632372E+01,1.91113E+00
2.2632556E+01,1.91113E+00
2.2632739E+01,1.95020E+00
2.2632922E+01,1.93066E+00
2.2633105E+01,1.95996E+00
2.2633289E+01,1.95996E+00
2.2633472E+01,1.95020E+00
2.2633655E+01,1.98926E+00
2.2633839E+01,1.93066E+00
2.2634022E+01,1.94043E+00
2.2634205E+01,1.97949E+00
2.2634389E+01,1.95996E+00
2.2634572E+01,1.93066E+00
2.2634755E+01,1.89160E+00
2.2634938E+01,1.95996E+00
2.2635122E+01,1.99902E+00
2.2635305E+01,1.95020E+00
2.2635488E+01,1.94043E+00
2.2635672E+01,1.89160E+00
2.2635855E+01,1.97949E+00
2.2636038E+01,1.94043E+00
2.2636222E+01,1.93066E+00
2.2636405E+01,1.94043E+00
2.2636588E+01,1.94043E+00
2.2636771E+01,1.90137E+00
2.2636955E+01,1.92090E+00
2.2637138E+01,1.93066E+00
2.2637321E+01,1.94043E+00
2.2637505E+01,1.90137E+00
2.2637688E+01,1.99902E+00
2.2637871E+01,1.89160E+00
2.2638055E+01,1.98926E+00
2.2638238E+01,1.95996E+00
2.2638421E+01,1.91113E+00
2.2638604E+01,1.95020E+00
2.2638788E+01,1.93066E+00
2.2638971E+01,1.95020E+00
2.2639154E+01,1.92090E+00
2.2639338E+01,1.87207E+00
2.2639521E+01,1.95020E+00
2.2639704E+01,1.93066E+00
2.2639888E+01,1.95996E+00
2.2640071E+01,1.90137E+00
2.2640254E+01,1.99902E+00
2.2640437E+01,1.97949E+00
2.2640621E+01,1.88184E+00
2.2640804E+01,1.95020E+00
2.2640987E+01,1.95996E+00
2.2641171E+01,1.87207E+00
2.2641354E+01,1.96973E+00
2.2641537E+01,1.90137E+00
2.2641721E+01,1.91113E+00
2.2641904E+01,1.92090E+00
2.2642087E+01,1.89160E+00
2.2642270E+01,1.93066E+00
2.2642454E+01,1.94043E+00
2.2642637E+01,1.92090E+00
2.2642820E+01,1.91113E+00
2.2643004E+01,1.95020E+00
2.2643187E+01,1.93066E+00
2.2643370E+01,1.93066E+00
2.2643554E+01,1.95020E+00
2.2643737E+01,1.84277E+00
2.2643920E+01,1.94043E+00
2.2644103E+01,1.89160E+00
2.2644287E+01,1.95020E+00
2.2644470E+01,1.88184E+00
2.2644653E+01,1.89160E+00
2.2644837E+01,1.92090E+00
2.2645020E+01,1.94043E+00
2.2645203E+01,1.94043E+00
2.2645387E+01,1.97949E+00
2.2645570E+01,1.91113E+00
2.2645753E+01,1.92090E+00
2.2645936E+01,1.83301E+00
2.2646120E+01,1.89160E+00
2.2646303E+01,1.92090E+00
2.2646486E+01,1.91113E+00
2.2646670E+01,1.87207E+00
2.2646853E+01,1.95996E+00
2.2647036E+01,1.98926E+00
2.2647220E+01,1.93066E+00
2.2647403E+01,1.87207E+00
2.2647586E+01,1.91113E+00
2.2647769E+01,1.95996E+00
2.2647953E+01,1.94043E+00
2.2648136E+01,1.85254E+00
2.2648319E+01,1.87207E+00
2.2648503E+01,1.89160E+00
2.2648686E+01,1.94043E+00
2.2648869E+01,1.95020E+00
2.2649053E+01,1.95996E+00
2.2649236E+01,1.90137E+00
2.2649419E+01,1.95996E+00
2.2649602E+01,1.89160E+00
2.2649786E+01,1.91113E+00
2.2649969E+01,1.91113E+00
2.2650152E+01,1.95996E+00
2.2650336E+01,1.96973E+00
2.2650519E+01,1.95996E+00
2.2650702E+01,1.96973E+00
2.2650886E+01,1.93066E+00
2.2651069E+01,1.86230E+00
2.2651252E+01,1.90137E+00
2.2651435E+01,1.91113E+00
2.2651619E+01,1.88184E+00
2.2651802E+01,1.90137E+00
2.2651985E+01,1.92090E+00
2.2652169E+01,1.88184E+00
2.2652352E+01,1.79395E+00
2.2652535E+01,1.93066E+00
2.2652719E+01,1.91113E+00
2.2652902E+01,1.93066E+00
2.2653085E+01,1.92090E+00
2.2653268E+01,1.88184E+00
2.2653452E+01,1.90137E+00
2.2653635E+01,1.92090E+00
2.2653818E+01,1.95020E+00
2.2654002E+01,1.97949E+00
2.2654185E+01,1.97949E+00
2.2654368E+01,1.86230E+00
2.2654552E+01,1.91113E+00
2.2654735E+01,1.95996E+00
2.2654918E+01,1.91113E+00
2.2655101E+01,1.95996E+00
2.2655285E+01,1.94043E+00
2.2655468E+01,1.87207E+00
2.2655651E+01,1.90137E+00
2.2655835E+01,1.90137E+00
2.2656018E+01,1.95020E+00
2.2656201E+01,1.88184E+00
2.2656385E+01,1.94043E+00
2.2656568E+01,1.94043E+00
2.2656751E+01,1.86230E+00
2.2656934E+01,1.85254E+00
2.2657118E+01,1.90137E+00
2.2657301E+01,1.91113E+00
2.2657484E+01,1.85254E+00
2.2657668E+01,1.93066E+00
2.2657851E+01,1.95020E+00
2.2658034E+01,1.89160E+00
2.2658218E+01,1.85254E+00
2.2658401E+01,1.88184E+00
2.2658584E+01,1.88184E+00
2.2658767E+01,1.89160E+00
2.2658951E+01,1.85254E+00
2.2659134E+01,1.88184E+00
2.2659317E+01,1.93066E+00
2.2659501E+01,1.90137E+00
2.2659684E+01,1.95020E+00
2.2659867E+01,1.84277E+00
2.2660051E+01,1.97949E+00
2.2660234E+01,1.92090E+00
2.2660417E+01,1.94043E+00
2.2660600E+01,1.87207E+00
2.2660784E+01,1.89160E+00
2.2660967E+01,1.93066E+00
2.2661150E+01,1.89160E+00
2.2661334E+01,1.94043E+00
2.2661517E+01,1.95996E+00
2.2661700E+01,1.85254E+00
2.2661884E+01,1.95996E+00
2.2662067E+01,1.91113E+00
2.2662250E+01,1.93066E+00
2.2662433E+01,1.91113E+00
2.2662617E+01,1.96973E+00
2.2662800E+01,1.93066E+00
2.2662983E+01,1.92090E+00
2.2663167E+01,1.82324E+00
2.2663350E+01,1.86230E+00
2.2663533E+01,1.91113E+00
2.2663717E+01,1.85254E+00
2.2663900E+01,1.93066E+00
2.2664083E+01,1.93066E+00
2.2664266E+01,1.92090E+00
2.2664450E+01,1.82324E+00
2.2664633E+01,1.87207E+00
2.2664816E+01,1.87207E+00
2.2665000E+01,1.95020E+00
2.2665183E+01,1.92090E+00
2.2665366E+01,1.90137E+00
2.2665550E+01,1.88184E+00
2.2665733E+01,1.83301E+00
2.2665916E+01,1.86230E+00
2.2666099E+01,1.88184E+00
2.2666283E+01,1.85254E+00
2.2666466E+01,1.88184E+00
2.2666649E+01,1.91113E+00
2.2666833E+01,1.90137E+00
2.2667016E+01,1.93066E+00
2.2667199E+01,1.92090E+00
2.2667383E+01,1.94043E+00
2.2667566E+01,1.89160E+00
2.2667749E+01,1.95020E+00
2.2667932E+01,1.89160E+00
2.2668116E+01,1.82324E+00
2.2668299E+01,1.85254E+00
2.2668482E+01,1.95996E+00
2.2668666E+01,1.88184E+00
2.2668849E+01,1.89160E+00
2.2669032E+01,1.91113E+00
2.2669216E+01,1.89160E+00
2.2669399E+01,1.80371E+00
2.2669582E+01,1.89160E+00
2.2669765E+01,1.89160E+00
2.2669949E+01,1.93066E+00
2.2670132E+01,1.84277E+00
2.2670315E+01,1.95020E+00
2.2670499E+01,1.83301E+00
2.2670682E+01,1.88184E+00
2.2670865E+01,1.88184E+00
2.2671049E+01,1.91113E+00
2.2671232E+01,1.91113E+00
2.2671415E+01,1.85254E+00
2.2671598E+01,1.88184E+00
2.2671782E+01,1.94043E+00
2.2671965E+01,1.88184E+00
2.2672148E+01,1.85254E+00
2.2672332E+01,1.87207E+00
2.2672515E+01,1.88184E+00
2.2672698E+01,1.96973E+00
2.2672882E+01,1.91113E+00
2.2673065E+01,1.85254E+00
2.2673248E+01,1.95020E+00
2.2673431E+01,1.84277E+00
2.2673615E+01,1.92090E+00
2.2673798E+01,1.85254E+00
2.2673981E+01,1.90137E+00
2.2674165E+01,1.94043E+00
2.2674348E+01,1.89160E+00
2.2674531E+01,1.87207E+00
2.2674715E+01,1.84277E+00
2.2674898E+01,1.89160E+00
2.2675081E+01,1.93066E+00
2.2675264E+01,1.95020E+00
2.2675448E+01,1.95020E+00
2.2675631E+01,1.88184E+00
2.2675814E+01,1.95020E+00
2.2675998E+01,1.86230E+00
2.2676181E+01,1.86230E+00
2.2676364E+01,1.90137E+00
2.2676548E+01,1.90137E+00
2.2676731E+01,1.84277E+00
2.2676914E+01,1.85254E+00
2.2677097E+01,1.88184E+00
2.2677281E+01,1.80371E+00
2.2677464E+01,1.89160E+00
2.2677647E+01,1.91113E+00
2.2677831E+01,1.92090E+00
2.2678014E+01,1.91113E+00
2.2678197E+01,1.86230E+00
2.2678381E+01,1.89160E+00
2.2678564E+01,1.91113E+00
2.2678747E+01,1.88184E+00
2.2678930E+01,1.92090E+00
2.2679114E+01,1.90137E+00
2.2679297E+01,1.85254E+00
2.2679480E+01,1.92090E+00
2.2679664E+01,1.88184E+00
2.2679847E+01,1.93066E+00
2.2680030E+01,1.89160E+00
2.2680214E+01,1.88184E+00
2.2680397E+01,1.89160E+00
2.2680580E+01,1.95996E+00
2.2680763E+01,1.89160E+00
2.2680947E+01,1.91113E+00
2.2681130E+01,1.92090E+00
2.2681313E+01,1.83301E+00
2.2681497E+01,1.84277E+00
2.2681680E+01,1.89160E+00
2.2681863E+01,1.90137E+00
2.2682047E+01,1.91113E+00
2.2682230E+01,1.94043E+00
2.2682413E+01,1.90137E+00
2.2682596E+01,1.88184E+00
2.2682780E+01,1.90137E+00
2.2682963E+01,1.94043E+00
2.2683146E+01,1.87207E+00
2.2683330E+01,1.88184E+00
2.2683513E+01,1.89160E+00
2.2683696E+01,1.82324E+00
2.2683880E+01,1.84277E+00
2.2684063E+01,1.86230E+00
2.2684246E+01,1.94043E+00
2.2684429E+01,1.86230E+00
2.2684613E+01,1.89160E+00
2.2684796E+01,1.93066E+00
2.2684979E+01,1.91113E+00
2.2685163E+01,1.90137E+00
2.2685346E+01,1.86230E+00
2.2685529E+01,1.85254E+00
2.2685713E+01,1.89160E+00
2.2685896E+01,1.90137E+00
2.2686079E+01,1.84277E+00
2.2686262E+01,1.91113E+00
2.2686446E+01,1.92090E+00
2.2686629E+01,1.89160E+00
2.2686812E+01,1.90137E+00
2.2686996E+01,1.91113E+00
2.2687179E+01,1.87207E+00
2.2687362E+01,1.88184E+00
2.2687546E+01,1.87207E+00
2.2687729E+01,1.85254E+00
2.2687912E+01,1.85254E+00
2.2688095E+01,1.89160E+00
2.2688279E+01,1.88184E+00
2.2688462E+01,1.80371E+00
2.2688645E+01,1.89160E+00
2.2688829E+01,1.91113E+00
2.2689012E+01,1.83301E+00
2.2689195E+01,1.81348E+00
2.2689379E+01,1.84277E+00
2.2689562E+01,1.89160E+00
2.2689745E+01,1.86230E+00
2.2689928E+01,1.91113E+00
2.2690112E+01,1.94043E+00
2.2690295E+01,1.86230E+00
2.2690478E+01,1.85254E+00
2.2690662E+01,1.89160E+00
2.2690845E+01,1.84277E+00
2.2691028E+01,1.85254E+00
2.2691212E+01,1.90137E+00
2.2691395E+01,1.85254E+00
2.2691578E+01,1.90137E+00
2.2691761E+01,1.86230E+00
2.2691945E+01,1.85254E+00
2.2692128E+01,1.84277E+00
2.2692311E+01,1.86230E+00
2.2692495E+01,1.94043E+00
2.2692678E+01,1.85254E+00
2.2692861E+01,1.91113E+00
2.2693045E+01,1.89160E+00
2.2693228E+01,1.86230E+00
2.2693411E+01,1.89160E+00
2.2693594E+01,1.92090E+00
2.2693778E+01,1.84277E+00
2.2693961E+01,1.86230E+00
2.2694144E+01,1.89160E+00
2.2694328E+01,1.95020E+00
2.2694511E+01,1.87207E+00
2.2694694E+01,1.87207E+00
2.2694878E+01,1.85254E+00
2.2695061E+01,1.92090E+00
2.2695244E+01,1.91113E+00
2.2695427E+01,1.92090E+00
2.2695611E+01,1.84277E+00
2.2695794E+01,1.90137E+00
2.2695977E+01,1.88184E+00
2.2696161E+01,1.89160E+00
2.2696344E+01,1.94043E+00
2.2696527E+01,1.82324E+00
2.2696711E+01,1.93066E+00
2.2696894E+01,1.93066E+00
2.2697077E+01,1.91113E+00
2.2697260E+01,1.86230E+00
2.2697444E+01,1.83301E+00
2.2697627E+01,1.87207E+00
2.2697810E+01,1.82324E+00
2.2697994E+01,1.91113E+00
2.2698177E+01,1.85254E+00
2.2698360E+01,1.86230E+00
2.2698544E+01,1.90137E+00
2.2698727E+01,1.84277E+00
2.2698910E+01,1.84277E+00
2.2699093E+01,1.89160E+00
2.2699277E+01,1.88184E+00
2.2699460E+01,1.86230E+00
2.2699643E+01,1.87207E+00
2.2699827E+01,1.86230E+00
2.2700010E+01,1.88184E+00
2.2700193E+01,1.83301E+00
2.2700377E+01,1.82324E+00
2.2700560E+01,1.83301E+00
2.2700743E+01,1.83301E+00
2.2700926E+01,1.90137E+00
2.2701110E+01,1.85254E+00
2.2701293E+01,1.85254E+00
2.2701476E+01,1.81348E+00
2.2701660E+01,1.89160E+00
2.2701843E+01,1.82324E+00
2.2702026E+01,1.83301E+00
2.2702210E+01,1.86230E+00
2.2702393E+01,1.89160E+00
2.2702576E+01,1.91113E+00
2.2702759E+01,1.87207E+00
2.2702943E+01,1.85254E+00
2.2703126E+01,1.83301E+00
2.2703309E+01,1.89160E+00
2.2703493E+01,1.92090E+00
2.2703676E+01,1.91113E+00
2.2703859E+01,1.88184E+00
2.2704043E+01,1.82324E+00
2.2704226E+01,1.84277E+00
2.2704409E+01,1.88184E+00
2.2704592E+01,1.84277E+00
2.2704776E+01,1.91113E+00
2.2704959E+01,1.86230E+00
2.2705142E+01,1.88184E+00
2.2705326E+01,1.87207E+00
2.2705509E+01,1.83301E+00
2.2705692E+01,1.88184E+00
2.2705876E+01,1.85254E+00
2.2706059E+01,1.85254E+00
2.2706242E+01,1.88184E+00
2.2706425E+01,1.82324E+00
2.2706609E+01,1.88184E+00
2.2706792E+01,1.91113E+00
2.2706975E+01,1.87207E+00
2.2707159E+01,1.85254E+00
2.2707342E+01,1.82324E+00
2.2707525E+01,1.79395E+00
2.2707709E+01,1.89160E+00
2.2707892E+01,1.84277E+00
2.2708075E+01,1.92090E+00
2.2708258E+01,1.87207E+00
2.2708442E+01,1.86230E+00
2.2708625E+01,1.80371E+00
2.2708808E+01,1.85254E+00
2.2708992E+01,1.91113E+00
2.2709175E+01,1.81348E+00
2.2709358E+01,1.84277E+00
2.2709542E+01,1.84277E+00
2.2709725E+01,1.84277E+00
2.2709908E+01,1.90137E+00
2.2710091E+01,1.86230E+00
2.2710275E+01,1.83301E+00
2.2710458E+01,1.87207E+00
2.2710641E+01,1.81348E+00
2.2710825E+01,1.78418E+00
2.2711008E+01,1.82324E+00
2.2711191E+01,1.82324E+00
2.2711375E+01,1.86230E+00
2.2711558E+01,1.79395E+00
2.2711741E+01,1.82324E+00
2.2711924E+01,1.81348E+00
2.2712108E+01,1.82324E+00
2.2712291E+01,1.90137E+00
2.2712474E+01,1.90137E+00
2.2712658E+01,1.84277E+00
2.2712841E+01,1.84277E+00
2.2713024E+01,1.78418E+00
2.2713208E+01,1.85254E+00
2.2713391E+01,1.87207E+00
2.2713574E+01,1.81348E+00
2.2713757E+01,1.85254E+00
2.2713941E+01,1.87207E+00
2.2714124E+01,1.88184E+00
2.2714307E+01,1.87207E+00
2.2714491E+01,1.77441E+00
2.2714674E+01,1.85254E+00
2.2714857E+01,1.82324E+00
2.2715041E+01,1.81348E+00
2.2715224E+01,1.88184E+00
2.2715407E+01,1.82324E+00
2.2715590E+01,1.82324E+00
2.2715774E+01,1.84277E+00
2.2715957E+01,1.84277E+00
2.2716140E+01,1.85254E+00
2.2716324E+01,1.90137E+00
2.2716507E+01,1.85254E+00
2.2716690E+01,1.83301E+00
2.2716874E+01,1.89160E+00
2.2717057E+01,1.82324E+00
2.2717240E+01,1.84277E+00
2.2717423E+01,1.79395E+00
2.2717607E+01,1.81348E+00
2.2717790E+01,1.85254E+00
2.2717973E+01,1.84277E+00
2.2718157E+01,1.89160E+00
2.2718340E+01,1.86230E+00
2.2718523E+01,1.80371E+00
2.2718707E+01,1.83301E+00
2.2718890E+01,1.80371E+00
2.2719073E+01,1.89160E+00
2.2719256E+01,1.85254E+00
2.2719440E+01,1.85254E+00
2.2719623E+01,1.92090E+00
2.2719806E+01,1.88184E+00
2.2719990E+01,1.83301E+00
2.2720173E+01,1.83301E+00
2.2720356E+01,1.91113E+00
2.2720540E+01,1.91113E+00
2.2720723E+01,1.89160E+00
2.2720906E+01,1.82324E+00
2.2721089E+01,1.85254E+00
2.2721273E+01,1.93066E+00
2.2721456E+01,1.83301E+00
2.2721639E+01,1.82324E+00
2.2721823E+01,1.86230E+00
2.2722006E+01,1.80371E+00
2.2722189E+01,1.88184E+00
2.2722373E+01,1.82324E+00
2.2722556E+01,1.85254E+00
2.2722739E+01,1.86230E+00
2.2722922E+01,1.88184E+00
2.2723106E+01,1.78418E+00
2.2723289E+01,1.87207E+00
2.2723472E+01,1.81348E+00
2.2723656E+01,1.83301E+00
2.2723839E+01,1.79395E+00
2.2724022E+01,1.86230E+00
2.2724206E+01,1.83301E+00
2.2724389E+01,1.84277E+00
2.2724572E+01,1.89160E+00
2.2724755E+01,1.81348E+00
2.2724939E+01,1.82324E+00
2.2725122E+01,1.81348E+00
2.2725305E+01,1.85254E+00
2.2725489E+01,1.85254E+00
2.2725672E+01,1.89160E+00
2.2725855E+01,1.82324E+00
2.2726039E+01,1.86230E+00
2.2726222E+01,1.81348E+00
2.2726405E+01,1.89160E+00
2.2726588E+01,1.87207E+00
2.2726772E+01,1.75488E+00
2.2726955E+01,1.87207E+00
2.2727138E+01,1.80371E+00
2.2727322E+01,1.83301E+00
2.2727505E+01,1.83301E+00
2.2727688E+01,1.88184E+00
2.2727872E+01,1.81348E+00
2.2728055E+01,1.81348E+00
2.2728238E+01,1.80371E+00
2.2728421E+01,1.82324E+00
2.2728605E+01,1.83301E+00
2.2728788E+01,1.88184E+00
2.2728971E+01,1.81348E+00
2.2729155E+01,1.80371E+00
2.2729338E+01,1.85254E+00
2.2729521E+01,1.83301E+00
2.2729705E+01,1.83301E+00
2.2729888E+01,1.83301E+00
2.2730071E+01,1.84277E+00
2.2730254E+01,1.84277E+00
2.2730438E+01,1.87207E+00
2.2730621E+01,1.85254E+00
2.2730804E+01,1.84277E+00
2.2730988E+01,1.84277E+00
2.2731171E+01,1.80371E+00
2.2731354E+01,1.77441E+00
2.2731538E+01,1.82324E+00
2.2731721E+01,1.88184E+00
2.2731904E+01,1.88184E+00
2.2732087E+01,1.85254E+00
2.2732271E+01,1.80371E+00
2.2732454E+01,1.81348E+00
2.2732637E+01,1.84277E+00
2.2732821E+01,1.86230E+00
2.2733004E+01,1.85254E+00
2.2733187E+01,1.89160E+00
2.2733371E+01,1.83301E+00
2.2733554E+01,1.87207E+00
2.2733737E+01,1.77441E+00
2.2733920E+01,1.81348E+00
2.2734104E+01,1.77441E+00
2.2734287E+01,1.82324E+00
2.2734470E+01,1.80371E+00
2.2734654E+01,1.89160E+00
2.2734837E+01,1.89160E+00
2.2735020E+01,1.79395E+00
2.2735204E+01,1.77441E+00
2.2735387E+01,1.84277E+00
2.2735570E+01,1.87207E+00
2.2735753E+01,1.87207E+00
2.2735937E+01,1.85254E+00
2.2736120E+01,1.80371E+00
2.2736303E+01,1.82324E+00
2.2736487E+01,1.84277E+00
2.2736670E+01,1.85254E+00
2.2736853E+01,1.77441E+00
2.2737037E+01,1.81348E+00
2.2737220E+01,1.82324E+00
2.2737403E+01,1.81348E+00
2.2737586E+01,1.79395E+00
2.2737770E+01,1.87207E+00
2.2737953E+01,1.79395E+00
2.2738136E+01,1.81348E+00
2.2738320E+01,1.80371E+00
2.2738503E+01,1.83301E+00
2.2738686E+01,1.83301E+00
2.2738870E+01,1.81348E+00
2.2739053E+01,1.83301E+00
2.2739236E+01,1.78418E+00
2.2739419E+01,1.78418E+00
2.2739603E+01,1.83301E+00
2.2739786E+01,1.76465E+00
2.2739969E+01,1.81348E+00
2.2740153E+01,1.80371E+00
2.2740336E+01,1.80371E+00
2.2740519E+01,1.74512E+00
2.2740703E+01,1.87207E+00
2.2740886E+01,1.81348E+00
2.2741069E+01,1.81348E+00
2.2741252E+01,1.77441E+00
2.2741436E+01,1.80371E+00
2.2741619E+01,1.79395E+00
2.2741802E+01,1.86230E+00
2.2741986E+01,1.83301E+00
2.2742169E+01,1.78418E+00
2.2742352E+01,1.83301E+00
2.2742536E+01,1.79395E+00
2.2742719E+01,1.85254E+00
2.2742902E+01,1.82324E+00
2.2743085E+01,1.80371E+00
2.2743269E+01,1.88184E+00
2.2743452E+01,1.88184E+00
2.2743635E+01,1.82324E+00
2.2743819E+01,1.85254E+00
2.2744002E+01,1.88184E+00
2.2744185E+01,1.83301E+00
2.2744369E+01,1.88184E+00
2.2744552E+01,1.83301E+00
2.2744735E+01,1.78418E+00
2.2744918E+01,1.83301E+00
2.2745102E+01,1.82324E+00
2.2745285E+01,1.81348E+00
2.2745468E+01,1.88184E+00
2.2745652E+01,1.84277E+00
2.2745835E+01,1.87207E+00
2.2746018E+01,1.80371E+00
2.2746202E+01,1.85254E+00
2.2746385E+01,1.82324E+00
2.2746568E+01,1.75488E+00
2.2746751E+01,1.75488E+00
2.2746935E+01,1.79395E+00
2.2747118E+01,1.77441E+00
2.2747301E+01,1.77441E+00
2.2747485E+01,1.78418E+00
2.2747668E+01,1.79395E+00
2.2747851E+01,1.74512E+00
2.2748035E+01,1.82324E+00
2.2748218E+01,1.79395E+00
2.2748401E+01,1.86230E+00
2.2748584E+01,1.85254E+00
2.2748768E+01,1.84277E+00
2.2748951E+01,1.79395E+00
2.2749134E+01,1.74512E+00
2.2749318E+01,1.82324E+00
2.2749501E+01,1.85254E+00
2.2749684E+01,1.74512E+00
2.2749868E+01,1.83301E+00
2.2750051E+01,1.80371E+00
2.2750234E+01,1.80371E+00
2.2750417E+01,1.80371E+00
2.2750601E+01,1.89160E+00
2.2750784E+01,1.81348E+00
2.2750967E+01,1.84277E+00
2.2751151E+01,1.82324E+00
2.2751334E+01,1.82324E+00
2.2751517E+01,1.81348E+00
2.2751701E+01,1.79395E+00
2.2751884E+01,1.82324E+00
2.2752067E+01,1.77441E+00
2.2752250E+01,1.74512E+00
2.2752434E+01,1.80371E+00
2.2752617E+01,1.82324E+00
2.2752800E+01,1.79395E+00
2.2752984E+01,1.87207E+00
2.2753167E+01,1.83301E+00
2.2753350E+01,1.84277E+00
2.2753534E+01,1.79395E+00
2.2753717E+01,1.79395E+00
2.2753900E+01,1.80371E+00
2.2754083E+01,1.80371E+00
2.2754267E+01,1.79395E+00
2.2754450E+01,1.86230E+00
2.2754633E+01,1.80371E+00
2.2754817E+01,1.81348E+00
2.2755000E+01,1.78418E+00
2.2755183E+01,1.81348E+00
2.2755367E+01,1.82324E+00
2.2755550E+01,1.81348E+00
2.2755733E+01,1.78418E+00
2.2755916E+01,1.84277E+00
2.2756100E+01,1.78418E+00
2.2756283E+01,1.82324E+00
2.2756466E+01,1.80371E+00
2.2756650E+01,1.89160E+00
2.2756833E+01,1.85254E+00
2.2757016E+01,1.72559E+00
2.2757200E+01,1.81348E+00
2.2757383E+01,1.76465E+00
2.2757566E+01,1.79395E+00
2.2757749E+01,1.78418E+00
2.2757933E+01,1.78418E+00
2.2758116E+01,1.80371E+00
2.2758299E+01,1.73535E+00
2.2758483E+01,1.80371E+00
2.2758666E+01,1.83301E+00
2.2758849E+01,1.82324E+00
2.2759033E+01,1.83301E+00
2.2759216E+01,1.83301E+00
2.2759399E+01,1.81348E+00
2.2759582E+01,1.79395E+00
2.2759766E+01,1.88184E+00
2.2759949E+01,1.74512E+00
2.2760132E+01,1.76465E+00
2.2760316E+01,1.84277E+00
2.2760499E+01,1.74512E+00
2.2760682E+01,1.78418E+00
2.2760866E+01,1.76465E+00
2.2761049E+01,1.75488E+00
2.2761232E+01,1.77441E+00
2.2761415E+01,1.78418E+00
2.2761599E+01,1.80371E+00
2.2761782E+01,1.77441E+00
2.2761965E+01,1.79395E+00
2.2762149E+01,1.78418E+00
2.2762332E+01,1.82324E+00
2.2762515E+01,1.81348E+00
2.2762699E+01,1.77441E+00
2.2762882E+01,1.75488E+00
2.2763065E+01,1.81348E+00
2.2763248E+01,1.81348E+00
2.2763432E+01,1.81348E+00
2.2763615E+01,1.83301E+00
2.2763798E+01,1.78418E+00
2.2763982E+01,1.81348E+00
2.2764165E+01,1.78418E+00
2.2764348E+01,1.80371E+00
2.2764532E+01,1.75488E+00
2.2764715E+01,1.77441E+00
2.2764898E+01,1.78418E+00
2.2765081E+01,1.73535E+00
2.2765265E+01,1.79395E+00
2.2765448E+01,1.77441E+00
2.2765631E+01,1.81348E+00
2.2765815E+01,1.78418E+00
2.2765998E+01,1.80371E+00
2.2766181E+01,1.80371E+00
2.2766365E+01,1.77441E+00
2.2766548E+01,1.77441E+00
2.2766731E+01,1.74512E+00
2.2766914E+01,1.74512E+00
2.2767098E+01,1.78418E+00
2.2767281E+01,1.71582E+00
2.2767464E+01,1.71582E+00
2.2767648E+01,1.81348E+00
2.2767831E+01,1.79395E+00
2.2768014E+01,1.79395E+00
2.2768198E+01,1.76465E+00
2.2768381E+01,1.80371E+00
2.2768564E+01,1.80371E+00
2.2768747E+01,1.84277E+00
2.2768931E+01,1.75488E+00
