time,C2
3.0795180E-01,1.31543E+00
3.0813540E-01,1.32129E+00
3.0831900E-01,1.32324E+00
3.0850260E-01,1.32910E+00
3.0868620E-01,1.32324E+00
3.0886980E-01,1.32324E+00
3.0905340E-01,1.31543E+00
3.0923700E-01,1.32715E+00
3.0942060E-01,1.33301E+00
3.0960420E-01,1.33887E+00
3.0978780E-01,1.32520E+00
3.0997140E-01,1.33301E+00
3.1015500E-01,1.32520E+00
3.1033860E-01,1.31543E+00
3.1052220E-01,1.33496E+00
3.1070580E-01,1.32715E+00
3.1088940E-01,1.31934E+00
3.1107300E-01,1.31934E+00
3.1125660E-01,1.32129E+00
3.1144020E-01,1.32715E+00
3.1162380E-01,1.31934E+00
3.1180740E-01,1.32520E+00
3.1199100E-01,1.33105E+00
3.1217460E-01,1.32520E+00
3.1235820E-01,1.32129E+00
3.1254180E-01,1.33105E+00
3.1272540E-01,1.32910E+00
3.1290900E-01,1.31934E+00
3.1309260E-01,1.32129E+00
3.1327620E-01,1.32910E+00
3.1345980E-01,1.32715E+00
3.1364340E-01,1.33301E+00
3.1382700E-01,1.31934E+00
3.1401060E-01,1.31543E+00
3.1419420E-01,1.31934E+00
3.1437780E-01,1.33887E+00
3.1456140E-01,1.32324E+00
3.1474500E-01,1.32715E+00
3.1492860E-01,1.32715E+00
3.1511220E-01,1.34277E+00
3.1529580E-01,1.32910E+00
3.1547940E-01,1.32715E+00
3.1566300E-01,1.32324E+00
3.1584660E-01,1.32910E+00
3.1603020E-01,1.32324E+00
3.1621380E-01,1.32324E+00
3.1639740E-01,1.32324E+00
3.1658100E-01,1.31934E+00
3.1676460E-01,1.32129E+00
3.1694820E-01,1.31152E+00
3.1713180E-01,1.32910E+00
3.1731540E-01,1.33301E+00
3.1749900E-01,1.32715E+00
3.1768260E-01,1.33887E+00
3.1786620E-01,1.32715E+00
3.1804980E-01,1.33105E+00
3.1823340E-01,1.32715E+00
3.1841700E-01,1.31738E+00
3.1860060E-01,1.32520E+00
3.1878420E-01,1.33105E+00
3.1896780E-01,1.34082E+00
3.1915140E-01,1.33301E+00
3.1933500E-01,1.33301E+00
3.1951860E-01,1.32520E+00
3.1970220E-01,1.32715E+00
3.1988580E-01,1.32715E+00
3.2006940E-01,1.32910E+00
3.2025300E-01,1.33496E+00
3.2043660E-01,1.33496E+00
3.2062020E-01,1.34668E+00
3.2080380E-01,1.33496E+00
3.2098740E-01,1.32324E+00
3.2117100E-01,1.32715E+00
3.2135460E-01,1.33105E+00
3.2153820E-01,1.30957E+00
3.2172180E-01,1.33301E+00
3.2190540E-01,1.31738E+00
3.2208900E-01,1.32910E+00
3.2227260E-01,1.32129E+00
3.2245620E-01,1.32715E+00
3.2263980E-01,1.32715E+00
3.2282340E-01,1.32715E+00
3.2300700E-01,1.33105E+00
3.2319060E-01,1.33105E+00
3.2337420E-01,1.33887E+00
3.2355780E-01,1.33691E+00
3.2374140E-01,1.32715E+00
3.2392500E-01,1.31934E+00
3.2410860E-01,1.32715E+00
3.2429220E-01,1.32324E+00
3.2447580E-01,1.33301E+00
3.2465940E-01,1.32715E+00
3.2484300E-01,1.32520E+00
3.2502660E-01,1.33301E+00
3.2521020E-01,1.32324E+00
3.2539380E-01,1.32129E+00
3.2557740E-01,1.33301E+00
3.2576100E-01,1.33496E+00
3.2594460E-01,1.32910E+00
3.2612820E-01,1.34082E+00
3.2631180E-01,1.33301E+00
3.2649540E-01,1.32715E+00
3.2667900E-01,1.32910E+00
3.2686260E-01,1.32324E+00
3.2704620E-01,1.32520E+00
3.2722980E-01,1.34277E+00
3.2741340E-01,1.33105E+00
3.2759700E-01,1.32324E+00
3.2778060E-01,1.32910E+00
3.2796420E-01,1.33496E+00
3.2814780E-01,1.32715E+00
3.2833140E-01,1.34082E+00
3.2851500E-01,1.33301E+00
3.2869860E-01,1.32715E+00
3.2888220E-01,1.34473E+00
3.2906580E-01,1.31934E+00
3.2924940E-01,1.32910E+00
3.2943300E-01,1.32715E+00
3.2961660E-01,1.34668E+00
3.2980020E-01,1.33887E+00
3.2998380E-01,1.33301E+00
3.3016740E-01,1.33105E+00
3.3035100E-01,1.34082E+00
3.3053460E-01,1.33105E+00
3.3071820E-01,1.32715E+00
3.3090180E-01,1.32520E+00
3.3108540E-01,1.34082E+00
3.3126900E-01,1.33105E+00
3.3145260E-01,1.33301E+00
3.3163620E-01,1.33301E+00
3.3181980E-01,1.33105E+00
3.3200340E-01,1.31738E+00
3.3218700E-01,1.33887E+00
3.3237060E-01,1.33691E+00
3.3255420E-01,1.33105E+00
3.3273780E-01,1.32520E+00
3.3292140E-01,1.34668E+00
3.3310500E-01,1.32715E+00
3.3328860E-01,1.33105E+00
3.3347220E-01,1.33691E+00
3.3365580E-01,1.35059E+00
3.3383940E-01,1.34473E+00
3.3402300E-01,1.33691E+00
3.3420660E-01,1.32715E+00
3.3439020E-01,1.32324E+00
3.3457380E-01,1.31348E+00
3.3475740E-01,1.34668E+00
3.3494100E-01,1.32129E+00
3.3512460E-01,1.33496E+00
3.3530820E-01,1.32520E+00
3.3549180E-01,1.33887E+00
3.3567540E-01,1.34473E+00
3.3585900E-01,1.32715E+00
3.3604260E-01,1.33301E+00
3.3622620E-01,1.33301E+00
3.3640980E-01,1.33105E+00
3.3659340E-01,1.32129E+00
3.3677700E-01,1.33691E+00
3.3696060E-01,1.32715E+00
3.3714420E-01,1.34082E+00
3.3732780E-01,1.32910E+00
3.3751140E-01,1.32910E+00
3.3769500E-01,1.33691E+00
3.3787860E-01,1.33301E+00
3.3806220E-01,1.33301E+00
3.3824580E-01,1.33887E+00
3.3842940E-01,1.33105E+00
3.3861300E-01,1.34277E+00
3.3879660E-01,1.33301E+00
3.3898020E-01,1.33496E+00
3.3916380E-01,1.33691E+00
3.3934740E-01,1.33887E+00
3.3953100E-01,1.35059E+00
3.3971460E-01,1.34082E+00
3.3989820E-01,1.33496E+00
3.4008180E-01,1.32715E+00
3.4026540E-01,1.32715E+00
3.4044900E-01,1.33887E+00
3.4063260E-01,1.34277E+00
3.4081620E-01,1.35449E+00
3.4099980E-01,1.32910E+00
3.4118340E-01,1.33496E+00
3.4136700E-01,1.32324E+00
3.4155060E-01,1.33301E+00
3.4173420E-01,1.34668E+00
3.4191780E-01,1.34277E+00
3.4210140E-01,1.32910E+00
3.4228500E-01,1.33887E+00
3.4246860E-01,1.34473E+00
3.4265220E-01,1.33496E+00
3.4283580E-01,1.33691E+00
3.4301940E-01,1.34082E+00
3.4320300E-01,1.34277E+00
3.4338660E-01,1.33887E+00
3.4357020E-01,1.33887E+00
3.4375380E-01,1.34277E+00
3.4393740E-01,1.34082E+00
3.4412100E-01,1.32715E+00
3.4430460E-01,1.34668E+00
3.4448820E-01,1.33691E+00
3.4467180E-01,1.33691E+00
3.4485540E-01,1.33496E+00
3.4503900E-01,1.33887E+00
3.4522260E-01,1.33105E+00
3.4540620E-01,1.34277E+00
3.4558980E-01,1.35059E+00
3.4577340E-01,1.34668E+00
3.4595700E-01,1.34277E+00
3.4614060E-01,1.33887E+00
3.4632420E-01,1.33691E+00
3.4650780E-01,1.32715E+00
3.4669140E-01,1.33691E+00
3.4687500E-01,1.34277E+00
3.4705860E-01,1.34277E+00
3.4724220E-01,1.34473E+00
3.4742580E-01,1.34082E+00
3.4760940E-01,1.32129E+00
3.4779300E-01,1.33301E+00
3.4797660E-01,1.34863E+00
3.4816020E-01,1.33887E+00
3.4834380E-01,1.33887E+00
3.4852740E-01,1.33105E+00
3.4871100E-01,1.33887E+00
3.4889460E-01,1.34277E+00
3.4907820E-01,1.33691E+00
3.4926180E-01,1.33301E+00
3.4944540E-01,1.33301E+00
3.4962900E-01,1.33496E+00
3.4981260E-01,1.33496E+00
3.4999620E-01,1.33887E+00
3.5017980E-01,1.33496E+00
3.5036340E-01,1.33105E+00
3.5054700E-01,1.35254E+00
3.5073060E-01,1.33301E+00
3.5091420E-01,1.35059E+00
3.5109780E-01,1.34277E+00
3.5128140E-01,1.32715E+00
3.5146500E-01,1.33887E+00
3.5164860E-01,1.33887E+00
3.5183220E-01,1.33496E+00
3.5201580E-01,1.33105E+00
3.5219940E-01,1.34277E+00
3.5238300E-01,1.34082E+00
3.5256660E-01,1.34473E+00
3.5275020E-01,1.34668E+00
3.5293380E-01,1.32715E+00
3.5311740E-01,1.33496E+00
3.5330100E-01,1.34277E+00
3.5348460E-01,1.34668E+00
3.5366820E-01,1.34473E+00
3.5385180E-01,1.33887E+00
3.5403540E-01,1.33887E+00
3.5421900E-01,1.32910E+00
3.5440260E-01,1.34473E+00
3.5458620E-01,1.33496E+00
3.5476980E-01,1.33887E+00
3.5495340E-01,1.33691E+00
3.5513700E-01,1.34082E+00
3.5532060E-01,1.35449E+00
3.5550420E-01,1.34082E+00
3.5568780E-01,1.34082E+00
3.5587140E-01,1.33887E+00
3.5605500E-01,1.35059E+00
3.5623860E-01,1.35059E+00
3.5642220E-01,1.35059E+00
3.5660580E-01,1.34277E+00
3.5678940E-01,1.34668E+00
3.5697300E-01,1.33887E+00
3.5715660E-01,1.35059E+00
3.5734020E-01,1.33105E+00
3.5752380E-01,1.33887E+00
3.5770740E-01,1.34082E+00
3.5789100E-01,1.34863E+00
3.5807460E-01,1.34668E+00
3.5825820E-01,1.33887E+00
3.5844180E-01,1.32129E+00
3.5862540E-01,1.34082E+00
3.5880900E-01,1.33496E+00
3.5899260E-01,1.33887E+00
3.5917620E-01,1.35059E+00
3.5935980E-01,1.33496E+00
3.5954340E-01,1.33691E+00
3.5972700E-01,1.35645E+00
3.5991060E-01,1.34082E+00
3.6009420E-01,1.34668E+00
3.6027780E-01,1.35059E+00
3.6046140E-01,1.33887E+00
3.6064500E-01,1.32520E+00
3.6082860E-01,1.35059E+00
3.6101220E-01,1.35254E+00
3.6119580E-01,1.34668E+00
3.6137940E-01,1.34863E+00
3.6156300E-01,1.34668E+00
3.6174660E-01,1.33496E+00
3.6193020E-01,1.33105E+00
3.6211380E-01,1.33496E+00
3.6229740E-01,1.34668E+00
3.6248100E-01,1.33301E+00
3.6266460E-01,1.34082E+00
3.6284820E-01,1.33105E+00
3.6303180E-01,1.34473E+00
3.6321540E-01,1.33496E+00
3.6339900E-01,1.34668E+00
3.6358260E-01,1.33105E+00
3.6376620E-01,1.33496E+00
3.6394980E-01,1.34668E+00
3.6413340E-01,1.33887E+00
3.6431700E-01,1.32715E+00
3.6450060E-01,1.34668E+00
3.6468420E-01,1.33887E+00
3.6486780E-01,1.34082E+00
3.6505140E-01,1.33301E+00
3.6523500E-01,1.34473E+00
3.6541860E-01,1.34277E+00
3.6560220E-01,1.33887E+00
3.6578580E-01,1.33105E+00
3.6596940E-01,1.34082E+00
3.6615300E-01,1.34668E+00
3.6633660E-01,1.34082E+00
3.6652020E-01,1.34082E+00
3.6670380E-01,1.34863E+00
3.6688740E-01,1.34863E+00
3.6707100E-01,1.35645E+00
3.6725460E-01,1.35254E+00
3.6743820E-01,1.34277E+00
3.6762180E-01,1.33105E+00
3.6780540E-01,1.35449E+00
3.6798900E-01,1.34473E+00
3.6817260E-01,1.33887E+00
3.6835620E-01,1.32520E+00
3.6853980E-01,1.34668E+00
3.6872340E-01,1.34277E+00
3.6890700E-01,1.32324E+00
3.6909060E-01,1.34082E+00
3.6927420E-01,1.35840E+00
3.6945780E-01,1.34668E+00
3.6964140E-01,1.33887E+00
3.6982500E-01,1.35059E+00
3.7000860E-01,1.33887E+00
3.7019220E-01,1.35254E+00
3.7037580E-01,1.34668E+00
3.7055940E-01,1.32715E+00
3.7074300E-01,1.34863E+00
3.7092660E-01,1.34277E+00
3.7111020E-01,1.34473E+00
3.7129380E-01,1.33887E+00
3.7147740E-01,1.33887E+00
3.7166100E-01,1.33301E+00
3.7184460E-01,1.33496E+00
3.7202820E-01,1.34277E+00
3.7221180E-01,1.33496E+00
3.7239540E-01,1.32520E+00
3.7257900E-01,1.34082E+00
3.7276260E-01,1.34473E+00
3.7294620E-01,1.33301E+00
3.7312980E-01,1.34277E+00
3.7331340E-01,1.33105E+00
3.7349700E-01,1.32324E+00
3.7368060E-01,1.35449E+00
3.7386420E-01,1.35059E+00
3.7404780E-01,1.34277E+00
3.7423140E-01,1.35059E+00
3.7441500E-01,1.32910E+00
3.7459860E-01,1.34277E+00
3.7478220E-01,1.34082E+00
3.7496580E-01,1.33301E+00
3.7514940E-01,1.33496E+00
3.7533300E-01,1.34668E+00
3.7551660E-01,1.33887E+00
3.7570020E-01,1.35645E+00
3.7588380E-01,1.33301E+00
3.7606740E-01,1.33301E+00
3.7625100E-01,1.33105E+00
3.7643460E-01,1.33887E+00
3.7661820E-01,1.33691E+00
3.7680180E-01,1.33691E+00
3.7698540E-01,1.33691E+00
3.7716900E-01,1.34863E+00
3.7735260E-01,1.32715E+00
3.7753620E-01,1.34863E+00
3.7771980E-01,1.33887E+00
3.7790340E-01,1.35059E+00
3.7808700E-01,1.33887E+00
3.7827060E-01,1.33105E+00
3.7845420E-01,1.34473E+00
3.7863780E-01,1.33496E+00
3.7882140E-01,1.33691E+00
3.7900500E-01,1.33496E+00
3.7918860E-01,1.34082E+00
3.7937220E-01,1.32715E+00
3.7955580E-01,1.33691E+00
3.7973940E-01,1.33887E+00
3.7992300E-01,1.35645E+00
3.8010660E-01,1.32910E+00
3.8029020E-01,1.34863E+00
3.8047380E-01,1.33887E+00
3.8065740E-01,1.33301E+00
3.8084100E-01,1.33691E+00
3.8102460E-01,1.33887E+00
3.8120820E-01,1.33301E+00
3.8139180E-01,1.32910E+00
3.8157540E-01,1.34082E+00
3.8175900E-01,1.33496E+00
3.8194260E-01,1.33887E+00
3.8212620E-01,1.32910E+00
3.8230980E-01,1.34668E+00
3.8249340E-01,1.32520E+00
3.8267700E-01,1.33496E+00
3.8286060E-01,1.33887E+00
3.8304420E-01,1.33496E+00
3.8322780E-01,1.35059E+00
3.8341140E-01,1.34082E+00
3.8359500E-01,1.34668E+00
3.8377860E-01,1.34277E+00
3.8396220E-01,1.35449E+00
3.8414580E-01,1.33691E+00
3.8432940E-01,1.33887E+00
3.8451300E-01,1.34277E+00
3.8469660E-01,1.34863E+00
3.8488020E-01,1.33887E+00
3.8506380E-01,1.33691E+00
3.8524740E-01,1.33691E+00
3.8543100E-01,1.32910E+00
3.8561460E-01,1.33887E+00
3.8579820E-01,1.34668E+00
3.8598180E-01,1.34668E+00
3.8616540E-01,1.34277E+00
3.8634900E-01,1.33887E+00
3.8653260E-01,1.35254E+00
3.8671620E-01,1.33887E+00
3.8689980E-01,1.32324E+00
3.8708340E-01,1.33887E+00
3.8726700E-01,1.34277E+00
3.8745060E-01,1.33887E+00
3.8763420E-01,1.35059E+00
3.8781780E-01,1.33105E+00
3.8800140E-01,1.33105E+00
3.8818500E-01,1.34473E+00
3.8836860E-01,1.34082E+00
3.8855220E-01,1.33496E+00
3.8873580E-01,1.32910E+00
3.8891940E-01,1.33496E+00
3.8910300E-01,1.34277E+00
3.8928660E-01,1.34082E+00
3.8947020E-01,1.33496E+00
3.8965380E-01,1.33105E+00
3.8983740E-01,1.33496E+00
3.9002100E-01,1.33887E+00
3.9020460E-01,1.34082E+00
3.9038820E-01,1.33691E+00
3.9057180E-01,1.33691E+00
3.9075540E-01,1.34082E+00
3.9093900E-01,1.32324E+00
3.9112260E-01,1.33887E+00
3.9130620E-01,1.33691E+00
3.9148980E-01,1.33887E+00
3.9167340E-01,1.33691E+00
3.9185700E-01,1.33496E+00
3.9204060E-01,1.34277E+00
3.9222420E-01,1.35059E+00
3.9240780E-01,1.33887E+00
3.9259140E-01,1.33887E+00
3.9277500E-01,1.33887E+00
3.9295860E-01,1.34277E+00
3.9314220E-01,1.34082E+00
3.9332580E-01,1.34277E+00
3.9350940E-01,1.33301E+00
3.9369300E-01,1.34277E+00
3.9387660E-01,1.34473E+00
3.9406020E-01,1.35059E+00
3.9424380E-01,1.34082E+00
3.9442740E-01,1.33691E+00
3.9461100E-01,1.33496E+00
3.9479460E-01,1.32715E+00
3.9497820E-01,1.33691E+00
3.9516180E-01,1.34277E+00
3.9534540E-01,1.33105E+00
3.9552900E-01,1.33301E+00
3.9571260E-01,1.34082E+00
3.9589620E-01,1.34082E+00
3.9607980E-01,1.33496E+00
3.9626340E-01,1.33496E+00
3.9644700E-01,1.34473E+00
3.9663060E-01,1.34277E+00
3.9681420E-01,1.34863E+00
3.9699780E-01,1.34668E+00
3.9718140E-01,1.32910E+00
3.9736500E-01,1.33691E+00
3.9754860E-01,1.33887E+00
3.9773220E-01,1.32715E+00
3.9791580E-01,1.35449E+00
3.9809940E-01,1.34082E+00
3.9828300E-01,1.33691E+00
3.9846660E-01,1.33301E+00
3.9865020E-01,1.33887E+00
3.9883380E-01,1.32520E+00
3.9901740E-01,1.33105E+00
3.9920100E-01,1.32520E+00
3.9938460E-01,1.33887E+00
3.9956820E-01,1.34082E+00
3.9975180E-01,1.33301E+00
3.9993540E-01,1.34082E+00
4.0011900E-01,1.34082E+00
4.0030260E-01,1.34473E+00
4.0048620E-01,1.33887E+00
4.0066980E-01,1.34277E+00
4.0085340E-01,1.32910E+00
4.0103700E-01,1.34473E+00
4.0122060E-01,1.33887E+00
4.0140420E-01,1.34277E+00
4.0158780E-01,1.32910E+00
4.0177140E-01,1.33301E+00
4.0195500E-01,1.34082E+00
4.0213860E-01,1.34082E+00
4.0232220E-01,1.34473E+00
4.0250580E-01,1.34277E+00
4.0268940E-01,1.34473E+00
4.0287300E-01,1.32520E+00
4.0305660E-01,1.32910E+00
4.0324020E-01,1.33887E+00
4.0342380E-01,1.33887E+00
4.0360740E-01,1.34082E+00
4.0379100E-01,1.33105E+00
4.0397460E-01,1.35059E+00
4.0415820E-01,1.33691E+00
4.0434180E-01,1.32715E+00
4.0452540E-01,1.32715E+00
4.0470900E-01,1.33887E+00
4.0489260E-01,1.33887E+00
4.0507620E-01,1.33496E+00
4.0525980E-01,1.34082E+00
4.0544340E-01,1.33301E+00
4.0562700E-01,1.33691E+00
4.0581060E-01,1.33496E+00
4.0599420E-01,1.35059E+00
4.0617780E-01,1.33887E+00
4.0636140E-01,1.34473E+00
4.0654500E-01,1.32715E+00
4.0672860E-01,1.34082E+00
4.0691220E-01,1.33301E+00
4.0709580E-01,1.33496E+00
4.0727940E-01,1.33691E+00
4.0746300E-01,1.33105E+00
4.0764660E-01,1.33496E+00
4.0783020E-01,1.34082E+00
4.0801380E-01,1.33105E+00
4.0819740E-01,1.32324E+00
4.0838100E-01,1.33105E+00
4.0856460E-01,1.33496E+00
4.0874820E-01,1.33301E+00
4.0893180E-01,1.32520E+00
4.0911540E-01,1.33496E+00
4.0929900E-01,1.33105E+00
4.0948260E-01,1.34277E+00
4.0966620E-01,1.35059E+00
4.0984980E-01,1.33105E+00
4.1003340E-01,1.33887E+00
4.1021700E-01,1.33691E+00
4.1040060E-01,1.33496E+00
4.1058420E-01,1.34082E+00
4.1076780E-01,1.32324E+00
4.1095140E-01,1.35059E+00
4.1113500E-01,1.34668E+00
4.1131860E-01,1.32910E+00
4.1150220E-01,1.34473E+00
4.1168580E-01,1.34473E+00
4.1186940E-01,1.31738E+00
4.1205300E-01,1.34277E+00
4.1223660E-01,1.34668E+00
4.1242020E-01,1.32324E+00
4.1260380E-01,1.33691E+00
4.1278740E-01,1.34668E+00
4.1297100E-01,1.33691E+00
4.1315460E-01,1.34277E+00
4.1333820E-01,1.34473E+00
4.1352180E-01,1.33496E+00
4.1370540E-01,1.34668E+00
4.1388900E-01,1.32910E+00
4.1407260E-01,1.33887E+00
4.1425620E-01,1.33691E+00
4.1443980E-01,1.34082E+00
4.1462340E-01,1.35645E+00
4.1480700E-01,1.32910E+00
4.1499060E-01,1.33496E+00
4.1517420E-01,1.33887E+00
4.1535780E-01,1.34277E+00
4.1554140E-01,1.33301E+00
4.1572500E-01,1.32324E+00
4.1590860E-01,1.33887E+00
4.1609220E-01,1.33691E+00
4.1627580E-01,1.33105E+00
4.1645940E-01,1.33496E+00
4.1664300E-01,1.32715E+00
4.1682660E-01,1.34277E+00
4.1701020E-01,1.34473E+00
4.1719380E-01,1.33105E+00
4.1737740E-01,1.33887E+00
4.1756100E-01,1.32715E+00
4.1774460E-01,1.34277E+00
4.1792820E-01,1.33301E+00
4.1811180E-01,1.34473E+00
4.1829540E-01,1.33887E+00
4.1847900E-01,1.35254E+00
4.1866260E-01,1.34668E+00
4.1884620E-01,1.33691E+00
4.1902980E-01,1.33496E+00
4.1921340E-01,1.32129E+00
4.1939700E-01,1.33496E+00
4.1958060E-01,1.34082E+00
4.1976420E-01,1.32715E+00
4.1994780E-01,1.33301E+00
4.2013140E-01,1.32520E+00
4.2031500E-01,1.32520E+00
4.2049860E-01,1.34082E+00
4.2068220E-01,1.33887E+00
4.2086580E-01,1.32910E+00
4.2104940E-01,1.33691E+00
4.2123300E-01,1.34668E+00
4.2141660E-01,1.34082E+00
4.2160020E-01,1.34277E+00
4.2178380E-01,1.32910E+00
4.2196740E-01,1.33691E+00
4.2215100E-01,1.32324E+00
4.2233460E-01,1.33496E+00
4.2251820E-01,1.33301E+00
4.2270180E-01,1.34277E+00
4.2288540E-01,1.35449E+00
4.2306900E-01,1.32129E+00
4.2325260E-01,1.32715E+00
4.2343620E-01,1.33105E+00
4.2361980E-01,1.33691E+00
4.2380340E-01,1.32520E+00
4.2398700E-01,1.32324E+00
4.2417060E-01,1.32715E+00
4.2435420E-01,1.33301E+00
4.2453780E-01,1.32910E+00
4.2472140E-01,1.32715E+00
4.2490500E-01,1.33691E+00
4.2508860E-01,1.34277E+00
4.2527220E-01,1.34473E+00
4.2545580E-01,1.33496E+00
4.2563940E-01,1.32520E+00
4.2582300E-01,1.34668E+00
4.2600660E-01,1.32715E+00
4.2619020E-01,1.33496E+00
4.2637380E-01,1.33496E+00
4.2655740E-01,1.35645E+00
4.2674100E-01,1.34473E+00
4.2692460E-01,1.32910E+00
4.2710820E-01,1.33301E+00
4.2729180E-01,1.33301E+00
4.2747540E-01,1.32520E+00
4.2765900E-01,1.34277E+00
4.2784260E-01,1.33887E+00
4.2802620E-01,1.33887E+00
4.2820980E-01,1.34863E+00
4.2839340E-01,1.33691E+00
4.2857700E-01,1.32715E+00
4.2876060E-01,1.32520E+00
4.2894420E-01,1.34082E+00
4.2912780E-01,1.33301E+00
4.2931140E-01,1.34668E+00
4.2949500E-01,1.33301E+00
4.2967860E-01,1.34473E+00
4.2986220E-01,1.34277E+00
4.3004580E-01,1.34473E+00
4.3022940E-01,1.34082E+00
4.3041300E-01,1.33301E+00
4.3059660E-01,1.32715E+00
4.3078020E-01,1.34082E+00
4.3096380E-01,1.33691E+00
4.3114740E-01,1.32324E+00
4.3133100E-01,1.32910E+00
4.3151460E-01,1.34473E+00
4.3169820E-01,1.34277E+00
4.3188180E-01,1.32910E+00
4.3206540E-01,1.34082E+00
4.3224900E-01,1.32715E+00
4.3243260E-01,1.33105E+00
4.3261620E-01,1.33105E+00
4.3279980E-01,1.33496E+00
4.3298340E-01,1.31738E+00
4.3316700E-01,1.31934E+00
4.3335060E-01,1.33301E+00
4.3353420E-01,1.33887E+00
4.3371780E-01,1.32715E+00
4.3390140E-01,1.33301E+00
4.3408500E-01,1.34082E+00
4.3426860E-01,1.34277E+00
4.3445220E-01,1.32129E+00
4.3463580E-01,1.33105E+00
4.3481940E-01,1.33496E+00
4.3500300E-01,1.34863E+00
4.3518660E-01,1.33105E+00
4.3537020E-01,1.33887E+00
4.3555380E-01,1.33887E+00
4.3573740E-01,1.33887E+00
4.3592100E-01,1.35059E+00
4.3610460E-01,1.33887E+00
4.3628820E-01,1.33887E+00
4.3647180E-01,1.33691E+00
4.3665540E-01,1.34277E+00
4.3683900E-01,1.33691E+00
4.3702260E-01,1.33887E+00
4.3720620E-01,1.34082E+00
4.3738980E-01,1.34277E+00
4.3757340E-01,1.33887E+00
4.3775700E-01,1.34473E+00
4.3794060E-01,1.32910E+00
4.3812420E-01,1.33691E+00
4.3830780E-01,1.33691E+00
4.3849140E-01,1.33887E+00
4.3867500E-01,1.32910E+00
4.3885860E-01,1.33691E+00
4.3904220E-01,1.34082E+00
4.3922580E-01,1.34082E+00
4.3940940E-01,1.33496E+00
4.3959300E-01,1.34277E+00
4.3977660E-01,1.33496E+00
4.3996020E-01,1.33301E+00
4.4014380E-01,1.32910E+00
4.4032740E-01,1.33691E+00
4.4051100E-01,1.33301E+00
4.4069460E-01,1.33301E+00
4.4087820E-01,1.34082E+00
4.4106180E-01,1.34277E+00
4.4124540E-01,1.32715E+00
4.4142900E-01,1.32129E+00
4.4161260E-01,1.33887E+00
4.4179620E-01,1.33496E+00
4.4197980E-01,1.33887E+00
4.4216340E-01,1.34277E+00
4.4234700E-01,1.33301E+00
4.4253060E-01,1.34668E+00
4.4271420E-01,1.33887E+00
4.4289780E-01,1.33301E+00
4.4308140E-01,1.33301E+00
4.4326500E-01,1.33496E+00
4.4344860E-01,1.34473E+00
4.4363220E-01,1.34473E+00
4.4381580E-01,1.33887E+00
4.4399940E-01,1.33105E+00
4.4418300E-01,1.34277E+00
4.4436660E-01,1.34863E+00
4.4455020E-01,1.32715E+00
4.4473380E-01,1.33496E+00
4.4491740E-01,1.34082E+00
4.4510100E-01,1.33496E+00
4.4528460E-01,1.34473E+00
4.4546820E-01,1.33301E+00
4.4565180E-01,1.33301E+00
4.4583540E-01,1.33105E+00
4.4601900E-01,1.33105E+00
4.4620260E-01,1.32129E+00
4.4638620E-01,1.33691E+00
4.4656980E-01,1.31934E+00
4.4675340E-01,1.34277E+00
4.4693700E-01,1.33496E+00
4.4712060E-01,1.32910E+00
4.4730420E-01,1.32715E+00
4.4748780E-01,1.34082E+00
4.4767140E-01,1.34277E+00
4.4785500E-01,1.32910E+00
4.4803860E-01,1.34277E+00
4.4822220E-01,1.33496E+00
4.4840580E-01,1.33887E+00
4.4858940E-01,1.34082E+00
4.4877300E-01,1.33887E+00
4.4895660E-01,1.33691E+00
4.4914020E-01,1.32715E+00
4.4932380E-01,1.34473E+00
4.4950740E-01,1.33301E+00
4.4969100E-01,1.34473E+00
4.4987460E-01,1.33301E+00
4.5005820E-01,1.34863E+00
4.5024180E-01,1.33887E+00
4.5042540E-01,1.32715E+00
4.5060900E-01,1.31934E+00
4.5079260E-01,1.33887E+00
4.5097620E-01,1.32715E+00
4.5115980E-01,1.34082E+00
4.5134340E-01,1.33105E+00
4.5152700E-01,1.35254E+00
4.5171060E-01,1.32324E+00
4.5189420E-01,1.33887E+00
4.5207780E-01,1.32520E+00
4.5226140E-01,1.33301E+00
4.5244500E-01,1.33887E+00
4.5262860E-01,1.34473E+00
4.5281220E-01,1.33691E+00
4.5299580E-01,1.33301E+00
4.5317940E-01,1.33301E+00
4.5336300E-01,1.33301E+00
4.5354660E-01,1.33496E+00
4.5373020E-01,1.34082E+00
4.5391380E-01,1.32324E+00
4.5409740E-01,1.33496E+00
4.5428100E-01,1.32520E+00
4.5446460E-01,1.34082E+00
4.5464820E-01,1.34277E+00
4.5483180E-01,1.32520E+00
4.5501540E-01,1.33691E+00
4.5519900E-01,1.33887E+00
4.5538260E-01,1.33301E+00
4.5556620E-01,1.33691E+00
4.5574980E-01,1.33887E+00
4.5593340E-01,1.33691E+00
4.5611700E-01,1.33496E+00
4.5630060E-01,1.33887E+00
4.5648420E-01,1.32715E+00
4.5666780E-01,1.33691E+00
4.5685140E-01,1.32520E+00
4.5703500E-01,1.33887E+00
4.5721860E-01,1.31543E+00
4.5740220E-01,1.32324E+00
4.5758580E-01,1.33105E+00
4.5776940E-01,1.33496E+00
4.5795300E-01,1.33691E+00
4.5813660E-01,1.33301E+00
4.5832020E-01,1.33105E+00
4.5850380E-01,1.32715E+00
4.5868740E-01,1.34082E+00
4.5887100E-01,1.33887E+00
